timestamp_s,src_ip,dst_ip,src_port,dst_port,protocol,queue_depth_bytes,tx_link_util_0_255,flow_hash,datetime_iso,load_percent,time_sec,probes_per_sec,total_probes,overhead,fct_ms,flow_size_bytes,flow_type
79.585,10.0.101.3,224.0.0.1,0,0,OTHER,0,4,e64c1c74,2026-04-11T17:02:20.584876,30,79,4.926,122.61,2.5165e-05,,,
79.748,10.0.101.3,10.0.101.4,64813,5003,TCP,0,85,fbf36879,2026-04-11T17:02:20.747772,30,79,4.921,123.41,2.5013e-05,3.763,234413.0,medium
79.859,10.0.106.14,10.0.105.11,56055,5001,TCP,0,57,f0abf013,2026-04-11T17:02:20.859276,30,79,4.834,123.95,2.6037e-05,5.476,1001226.0,medium
80.484,10.0.102.5,10.0.103.8,60147,8080,TCP,0,74,48406887,2026-04-11T17:02:21.484023,30,80,5.166,127.18,2.431e-05,0.998,6034.0,small
80.492,10.0.103.8,10.0.102.5,60720,5001,TCP,0,73,6d6a2eb0,2026-04-11T17:02:21.492146,30,80,4.801,127.22,2.4301e-05,0.63,9175.0,small
80.711,10.0.107.16,10.0.103.8,52715,5001,TCP,2,82,cfc57789,2026-04-11T17:02:21.710533,30,80,4.979,128.31,2.5968e-05,1.167,10979.0,small
80.741,10.0.101.4,224.0.0.1,0,0,OTHER,0,3,38dc0d27,2026-04-11T17:02:21.740551,30,80,5.207,128.46,2.4368e-05,,,
80.981,10.0.106.13,10.0.104.9,59120,5002,TCP,0,85,11dfed96,2026-04-11T17:02:21.980941,30,80,5.113,129.69,2.5666e-05,0.967,16102.0,small
81.118,10.0.100.1,224.0.0.1,0,0,OTHER,0,1,b5bfd26b,2026-04-11T17:02:22.118198,30,81,5.092,130.39,2.4953e-05,,,
81.232,10.0.103.7,10.0.102.6,61696,5003,TCP,0,73,823a8932,2026-04-11T17:02:22.231683,30,81,5.195,130.98,2.62e-05,1.024,3984.0,small
81.397,10.0.101.3,10.0.101.4,64813,5003,TCP,0,75,fbf36879,2026-04-11T17:02:22.396882,30,81,4.935,131.8,2.5357e-05,4.943,234413.0,medium
81.434,10.0.105.11,10.0.102.5,49703,8443,TCP,0,72,fb7760ae,2026-04-11T17:02:22.433853,30,81,4.947,131.98,2.5948e-05,1.758,2410.0,small
81.613,10.0.100.1,10.0.104.10,51529,5001,TCP,1,74,5455dc50,2026-04-11T17:02:22.612718,30,81,5.162,132.9,2.6174e-05,5.435,384365.0,medium
81.637,10.0.103.7,10.0.103.8,52202,5002,TCP,0,84,770646da,2026-04-11T17:02:22.637187,30,81,5.089,133.03,2.5711e-05,6.595,1092888.0,medium
81.681,10.0.103.7,224.0.0.1,0,0,OTHER,0,3,e018ff0c,2026-04-11T17:02:22.680840,30,81,5.028,133.25,2.6418e-05,,,
81.725,10.0.103.8,224.0.0.1,0,0,OTHER,0,4,f4c14cd2,2026-04-11T17:02:22.724534,30,81,4.923,133.46,2.6198e-05,,,
81.743,10.0.101.4,10.0.100.1,55335,5001,TCP,0,78,90b70f82,2026-04-11T17:02:22.742990,30,81,5.238,133.56,2.4992e-05,0.984,36050.0,small
82.296,10.0.101.4,10.0.100.1,55335,5001,TCP,0,72,90b70f82,2026-04-11T17:02:23.296200,30,82,4.71,136.16,2.5676e-05,1.206,36050.0,small
82.633,10.0.106.13,10.0.104.9,59120,5002,TCP,0,64,11dfed96,2026-04-11T17:02:23.633404,30,82,4.879,137.81,2.7083e-05,1.453,16102.0,small
82.834,10.0.106.14,10.0.106.13,58742,5001,TCP,1,82,7db80b32,2026-04-11T17:02:23.833549,30,82,4.97,138.8,2.5348e-05,0.932,35279.0,small
83.32,10.0.101.3,10.0.101.4,64813,5003,TCP,0,77,fbf36879,2026-04-11T17:02:24.320357,30,83,4.993,141.23,2.4742e-05,5.233,234413.0,medium
84.639,10.0.106.13,10.0.104.9,59120,5002,TCP,1,75,11dfed96,2026-04-11T17:02:25.639029,30,84,5.296,148.22,2.4691e-05,1.399,16102.0,small
85.048,10.0.101.3,224.0.0.1,0,0,OTHER,0,8,e64c1c74,2026-04-11T17:02:26.047743,30,85,5.147,150.32,2.3918e-05,,,
85.247,10.0.103.8,10.0.102.5,60720,5001,TCP,0,67,6d6a2eb0,2026-04-11T17:02:26.247492,30,85,4.996,151.32,2.6009e-05,1.564,9175.0,small
85.779,10.0.103.7,10.0.102.6,61696,5003,TCP,0,64,823a8932,2026-04-11T17:02:26.779347,30,85,5.315,154.15,2.456e-05,1.217,3984.0,small
85.798,10.0.106.13,10.0.104.9,59120,5002,TCP,2,80,11dfed96,2026-04-11T17:02:26.798124,30,85,4.943,154.24,2.6036e-05,0.75,16102.0,small
86.061,10.0.106.13,10.0.102.6,53084,5002,TCP,0,81,b5801163,2026-04-11T17:02:27.060793,30,86,4.908,155.53,2.5354e-05,6.357,163557.0,medium
86.241,10.0.101.3,224.0.0.1,0,0,OTHER,0,3,e64c1c74,2026-04-11T17:02:27.240758,30,86,5.004,156.43,2.5583e-05,,,
86.687,10.0.103.7,10.0.103.8,52202,5002,TCP,0,80,770646da,2026-04-11T17:02:27.686518,30,86,4.654,158.5,2.5453e-05,4.141,1092888.0,medium
86.734,10.0.103.7,10.0.102.5,57518,8080,TCP,0,85,45e4eac1,2026-04-11T17:02:27.734256,30,86,4.893,158.74,2.5683e-05,1.449,14908.0,small
86.793,10.0.106.14,224.0.0.1,0,0,OTHER,0,5,7b39a362,2026-04-11T17:02:27.793131,30,86,4.868,159.02,2.6955e-05,,,
87.228,10.0.103.7,10.0.102.5,57518,8080,TCP,0,79,45e4eac1,2026-04-11T17:02:28.227982,30,87,5.054,161.22,2.7519e-05,1.633,14908.0,small
87.245,10.0.107.15,10.0.101.4,52240,5002,TCP,0,73,898e6114,2026-04-11T17:02:28.244632,30,87,5.115,161.31,2.4705e-05,1.132,12106.0,small
87.335,10.0.106.14,10.0.106.13,58742,5001,TCP,0,79,7db80b32,2026-04-11T17:02:28.334556,30,87,4.966,161.75,2.5629e-05,1.431,35279.0,small
87.336,10.0.107.15,224.0.0.1,0,0,OTHER,0,2,bf41fc47,2026-04-11T17:02:28.335898,30,87,4.923,161.76,2.6504e-05,,,
87.536,10.0.102.5,10.0.103.8,60147,8080,TCP,0,91,48406887,2026-04-11T17:02:28.536446,30,87,4.729,162.71,2.6505e-05,1.389,6034.0,small
87.711,10.0.103.7,10.0.102.6,61696,5003,TCP,0,81,823a8932,2026-04-11T17:02:28.711213,30,87,4.941,163.57,2.582e-05,1.558,3984.0,small
88.013,10.0.106.14,10.0.106.13,58742,5001,TCP,0,64,7db80b32,2026-04-11T17:02:29.013451,30,88,5.05,165.1,2.5282e-05,1.077,35279.0,small
88.022,10.0.107.15,10.0.101.4,52240,5002,TCP,0,75,898e6114,2026-04-11T17:02:29.021614,30,88,5.275,165.14,2.4689e-05,0.984,12106.0,small
88.045,10.0.102.5,10.0.104.9,58336,8080,TCP,0,74,758c48ee,2026-04-11T17:02:29.044690,30,88,4.831,165.25,2.5026e-05,8.026,261611.0,medium
88.055,10.0.101.4,10.0.107.16,49949,5002,TCP,0,71,b6ab9dc4,2026-04-11T17:02:29.055348,30,88,4.792,165.3,2.5463e-05,1.16,3293.0,small
88.818,10.0.100.2,224.0.0.1,0,0,OTHER,0,4,727e1632,2026-04-11T17:02:29.817802,30,88,5.056,169.16,2.5508e-05,,,
88.824,10.0.103.7,10.0.102.5,57518,8080,TCP,0,68,45e4eac1,2026-04-11T17:02:29.824395,30,88,4.851,169.19,2.4709e-05,1.499,14908.0,small
88.826,10.0.105.11,10.0.102.5,49703,8443,TCP,0,85,fb7760ae,2026-04-11T17:02:29.826232,30,88,4.673,169.2,2.4779e-05,1.276,2410.0,small
89.885,10.0.102.5,10.0.104.9,58336,8080,TCP,0,76,758c48ee,2026-04-11T17:02:30.885418,30,89,4.743,174.22,2.492e-05,4.823,261611.0,medium
90.021,10.0.100.2,10.0.103.7,55103,5001,TCP,0,73,661fd1e0,2026-04-11T17:02:31.021434,30,90,5.017,174.9,2.5519e-05,1.508,4694.0,small
90.203,10.0.100.1,10.0.104.10,51529,5001,TCP,2,82,5455dc50,2026-04-11T17:02:31.202690,30,90,5.071,175.82,2.578e-05,6.39,384365.0,medium
90.269,10.0.103.7,10.0.102.6,61696,5003,TCP,2,94,823a8932,2026-04-11T17:02:31.268999,30,90,4.887,176.15,2.6919e-05,1.528,3984.0,small
90.845,10.0.103.7,10.0.102.5,57518,8080,TCP,1,76,45e4eac1,2026-04-11T17:02:31.844543,30,90,5.007,179.03,2.6856e-05,1.043,14908.0,small
91.151,10.0.100.1,10.0.104.10,51529,5001,TCP,5,82,5455dc50,2026-04-11T17:02:32.150591,30,91,5.208,180.62,2.6141e-05,6.674,384365.0,medium
91.679,10.0.103.7,10.0.102.6,61696,5003,TCP,1,69,823a8932,2026-04-11T17:02:32.679478,30,91,5.052,183.3,2.5431e-05,1.326,3984.0,small
91.745,10.0.101.4,10.0.107.16,49949,5002,TCP,0,79,b6ab9dc4,2026-04-11T17:02:32.744625,30,91,5.118,183.63,2.6051e-05,1.036,3293.0,small
92.27,10.0.102.5,224.0.0.1,0,0,OTHER,0,2,19b19002,2026-04-11T17:02:33.270324,30,92,5.161,186.34,2.4072e-05,,,
92.274,10.0.107.15,10.0.101.4,52240,5002,TCP,0,60,898e6114,2026-04-11T17:02:33.273576,30,92,5.144,186.36,2.5696e-05,1.419,12106.0,small
92.364,10.0.107.16,10.0.103.8,52715,5001,TCP,2,87,cfc57789,2026-04-11T17:02:33.363839,30,92,4.947,186.81,2.5962e-05,1.44,10979.0,small
93.641,10.0.101.3,10.0.101.4,64813,5003,TCP,0,77,fbf36879,2026-04-11T17:02:34.640950,30,93,4.951,193.13,2.4066e-05,5.504,234413.0,medium
93.649,10.0.106.13,10.0.104.9,59120,5002,TCP,0,68,11dfed96,2026-04-11T17:02:34.649268,30,93,4.777,193.17,2.5135e-05,1.266,16102.0,small
93.651,10.0.101.4,10.0.100.1,55335,5001,TCP,1,74,90b70f82,2026-04-11T17:02:34.651313,30,93,5.079,193.18,2.6201e-05,0.928,36050.0,small
93.667,10.0.107.15,10.0.101.4,52240,5002,TCP,0,73,898e6114,2026-04-11T17:02:34.666534,30,93,4.957,193.25,2.5166e-05,1.213,12106.0,small
93.724,10.0.104.9,224.0.0.1,0,0,OTHER,0,2,0f24eb4f,2026-04-11T17:02:34.723737,30,93,4.935,193.54,2.5252e-05,,,
93.848,10.0.106.13,10.0.102.6,53084,5002,TCP,2,66,b5801163,2026-04-11T17:02:34.848237,30,93,5.14,194.18,2.576e-05,5.281,163557.0,medium
94.09,10.0.102.6,224.0.0.1,0,0,OTHER,0,4,5282c541,2026-04-11T17:02:35.090116,30,94,4.9,195.36,2.5723e-05,,,
94.215,10.0.103.7,224.0.0.1,0,0,OTHER,0,1,e018ff0c,2026-04-11T17:02:35.215259,30,94,4.905,195.98,2.5254e-05,,,
94.298,10.0.103.7,10.0.102.5,57518,8080,TCP,1,90,45e4eac1,2026-04-11T17:02:35.298436,30,94,4.945,196.39,2.4148e-05,1.539,14908.0,small
94.381,10.0.103.7,10.0.103.8,52202,5002,TCP,0,64,770646da,2026-04-11T17:02:35.380611,30,94,5.232,196.82,2.618e-05,9.906,1092888.0,medium
94.774,10.0.103.7,10.0.102.5,57518,8080,TCP,0,88,45e4eac1,2026-04-11T17:02:35.774101,30,94,4.948,198.76,2.6274e-05,1.54,14908.0,small
94.79,10.0.103.7,10.0.103.8,52202,5002,TCP,0,99,770646da,2026-04-11T17:02:35.790361,30,94,5.105,198.85,2.6287e-05,5.304,1092888.0,medium
94.8,10.0.107.16,10.0.103.8,52715,5001,TCP,0,76,cfc57789,2026-04-11T17:02:35.800175,30,94,4.717,198.89,2.5821e-05,1.548,10979.0,small
95.119,10.0.103.7,10.0.102.5,57518,8080,TCP,0,77,45e4eac1,2026-04-11T17:02:36.118903,30,95,4.982,200.48,2.5552e-05,0.695,14908.0,small
95.46,10.0.102.5,10.0.104.9,58336,8080,TCP,0,76,758c48ee,2026-04-11T17:02:36.459588,30,95,4.91,202.15,2.753e-05,7.279,261611.0,medium
95.646,10.0.101.4,10.0.100.1,55335,5001,TCP,0,67,90b70f82,2026-04-11T17:02:36.646236,30,95,5.093,203.1,2.7686e-05,1.156,36050.0,small
96.267,10.0.102.5,224.0.0.1,0,0,OTHER,0,6,19b19002,2026-04-11T17:02:37.266605,30,96,5.036,206.23,2.5533e-05,,,
96.593,10.0.101.4,224.0.0.1,0,0,OTHER,0,2,38dc0d27,2026-04-11T17:02:37.593132,30,96,4.844,207.81,2.6199e-05,,,
96.652,10.0.106.14,224.0.0.1,0,0,OTHER,0,5,7b39a362,2026-04-11T17:02:37.651601,30,96,5.043,208.1,2.5444e-05,,,
96.679,10.0.105.11,10.0.102.5,49703,8443,TCP,0,55,fb7760ae,2026-04-11T17:02:37.678853,30,96,5.121,208.24,2.6445e-05,1.068,2410.0,small
110.1,10.0.103.7,10.0.101.3,52268,5002,TCP,0,115,bf9da9e9,2026-04-11T17:02:51.100000,50,110,5.078,0.01,2.5505e-05,8.669,1134223.0,medium
110.419,10.0.106.14,224.0.0.1,0,0,OTHER,3,3,7b39a362,2026-04-11T17:02:51.418796,50,110,4.763,1.52,2.5715e-05,,,
110.556,10.0.101.4,10.0.106.14,50915,5001,TCP,2,128,0de134d8,2026-04-11T17:02:51.556478,50,110,5.284,2.25,2.4758e-05,2.943,3547.0,small
111.471,10.0.107.16,10.0.100.2,58149,5001,TCP,0,128,d512258f,2026-04-11T17:02:52.471193,50,111,5.006,6.83,2.5398e-05,2.36,10949.0,small
111.476,10.0.106.13,10.0.101.4,60387,5002,TCP,1,128,eac5fb97,2026-04-11T17:02:52.476228,50,111,4.848,6.85,2.6133e-05,3.849,4066.0,small
111.518,10.0.104.10,224.0.0.1,0,0,OTHER,0,8,06efb7ce,2026-04-11T17:02:52.517942,50,111,4.996,7.06,2.6048e-05,,,
111.638,10.0.101.4,10.0.106.13,49737,5002,TCP,0,119,ea52d5fb,2026-04-11T17:02:52.638086,50,111,4.968,7.66,2.6097e-05,29.834,54565159.0,large
111.641,10.0.100.1,10.0.103.8,62002,5001,TCP,0,126,4d5a6535,2026-04-11T17:02:52.641357,50,111,5.125,7.68,2.6721e-05,2.601,6144.0,small
111.904,10.0.102.5,10.0.102.6,51768,5001,TCP,0,112,0eaac3c9,2026-04-11T17:02:52.904278,50,111,5.189,9.04,2.5245e-05,2.309,2438.0,small
112.221,10.0.102.6,224.0.0.1,0,0,OTHER,0,6,5282c541,2026-04-11T17:02:53.220640,50,112,4.818,10.57,2.6513e-05,,,
112.235,10.0.103.7,10.0.103.8,55121,5002,TCP,1,112,1ae17722,2026-04-11T17:02:53.235293,50,112,5.0,10.64,2.7198e-05,1.587,27622.0,small
112.245,10.0.105.11,224.0.0.1,0,0,OTHER,0,6,33a435ee,2026-04-11T17:02:53.244971,50,112,5.012,10.69,2.5393e-05,,,
112.544,10.0.107.16,10.0.100.2,58149,5001,TCP,1,122,d512258f,2026-04-11T17:02:53.543653,50,112,4.932,12.16,2.5816e-05,2.616,10949.0,small
112.78,10.0.106.14,10.0.103.7,59393,5001,TCP,0,131,1388d2f2,2026-04-11T17:02:53.780436,50,112,4.89,13.32,2.5455e-05,2.522,41000.0,small
113.594,10.0.102.5,10.0.103.8,60498,5001,TCP,0,118,3a032a89,2026-04-11T17:02:54.593682,50,113,5.176,17.53,2.5553e-05,3.2,5632.0,small
113.967,10.0.107.16,10.0.102.6,61852,5001,TCP,0,136,3c43c95e,2026-04-11T17:02:54.967223,50,113,5.098,19.43,2.5222e-05,7.496,725750.0,medium
114.101,10.0.101.4,10.0.107.16,56624,5003,TCP,1,132,0042f8bf,2026-04-11T17:02:55.101174,50,114,4.984,20.1,2.6411e-05,2.902,98304.0,small
114.528,10.0.102.6,10.0.101.3,57244,5001,TCP,0,133,e4a8ef85,2026-04-11T17:02:55.527983,50,114,5.215,22.32,2.4837e-05,2.772,5417.0,small
115.703,10.0.106.13,10.0.101.4,60387,5002,TCP,0,123,eac5fb97,2026-04-11T17:02:56.703246,50,115,5.144,28.37,2.4722e-05,2.03,4066.0,small
115.872,10.0.102.6,10.0.103.7,54327,5001,TCP,0,136,9e2dc308,2026-04-11T17:02:56.871843,50,115,4.958,29.21,2.6534e-05,3.915,3458.0,small
115.876,10.0.105.12,10.0.103.8,58519,5001,TCP,0,121,d66367c1,2026-04-11T17:02:56.875739,50,115,5.4,29.23,2.5301e-05,1.935,10154.0,small
116.285,10.0.102.5,10.0.102.6,51768,5001,TCP,0,148,0eaac3c9,2026-04-11T17:02:57.284687,50,116,4.877,31.22,2.6631e-05,1.98,2438.0,small
116.287,10.0.107.16,10.0.106.14,56413,5002,TCP,0,111,297aab7d,2026-04-11T17:02:57.286728,50,116,4.794,31.23,2.4636e-05,2.045,25479.0,small
116.466,10.0.101.4,10.0.103.8,60345,5003,TCP,1,131,1af8fb2b,2026-04-11T17:02:57.465508,50,116,4.936,32.11,2.6271e-05,2.187,11774.0,small
116.735,10.0.105.12,224.0.0.1,0,0,OTHER,0,7,059ac9ec,2026-04-11T17:02:57.734681,50,116,5.176,33.51,2.5743e-05,,,
117.217,10.0.100.2,10.0.102.6,50005,5001,TCP,2,132,9957d076,2026-04-11T17:02:58.217347,50,117,4.982,35.91,2.7316e-05,2.601,13233.0,small
117.243,10.0.102.6,10.0.101.3,57244,5001,TCP,1,119,e4a8ef85,2026-04-11T17:02:58.243434,50,117,4.913,36.04,2.4735e-05,3.566,5417.0,small
117.417,10.0.103.7,224.0.0.1,0,0,OTHER,0,3,e018ff0c,2026-04-11T17:02:58.416508,50,117,4.975,36.9,2.5348e-05,,,
118.014,10.0.102.6,224.0.0.1,0,0,OTHER,0,6,5282c541,2026-04-11T17:02:59.013902,50,118,4.995,39.89,2.5501e-05,,,
118.392,10.0.105.12,224.0.0.1,0,0,OTHER,0,7,059ac9ec,2026-04-11T17:02:59.392199,50,118,5.217,41.86,2.5454e-05,,,
118.551,10.0.107.15,10.0.102.5,55711,5001,TCP,0,127,0574fcf5,2026-04-11T17:02:59.551342,50,118,5.206,42.69,2.5505e-05,2.741,6647.0,small
118.559,10.0.104.9,224.0.0.1,0,0,OTHER,1,2,0f24eb4f,2026-04-11T17:02:59.558715,50,118,4.852,42.72,2.5513e-05,,,
118.576,10.0.102.6,224.0.0.1,0,0,OTHER,0,5,5282c541,2026-04-11T17:02:59.576045,50,118,5.102,42.81,2.5101e-05,,,
118.877,10.0.103.8,224.0.0.1,0,0,OTHER,0,2,f4c14cd2,2026-04-11T17:02:59.877260,50,118,5.028,44.33,2.5134e-05,,,
118.892,10.0.107.16,10.0.100.1,64461,5001,TCP,5,138,44962929,2026-04-11T17:02:59.891507,50,118,4.983,44.4,2.7064e-05,1.811,4701.0,small
119.242,10.0.105.12,224.0.0.1,0,0,OTHER,0,4,059ac9ec,2026-04-11T17:03:00.242006,50,119,5.168,46.21,2.618e-05,,,
119.434,10.0.102.5,10.0.104.10,53948,5002,TCP,0,108,34082cb8,2026-04-11T17:03:00.434002,50,119,5.083,47.18,2.5543e-05,2.274,13331.0,small
119.449,10.0.100.1,10.0.103.8,62002,5001,TCP,0,126,4d5a6535,2026-04-11T17:03:00.448546,50,119,5.002,47.26,2.6776e-05,1.351,6144.0,small
119.623,10.0.103.7,10.0.101.3,52268,5002,TCP,0,121,bf9da9e9,2026-04-11T17:03:00.622588,50,119,5.033,48.13,2.5425e-05,11.081,1134223.0,medium
119.642,10.0.106.13,224.0.0.1,0,0,OTHER,0,5,31161442,2026-04-11T17:03:00.642480,50,119,4.808,48.23,2.5632e-05,,,
119.705,10.0.104.10,10.0.103.7,60469,5002,TCP,0,127,696bfda7,2026-04-11T17:03:00.705457,50,119,4.781,48.53,2.6195e-05,47.147,13555583.0,large
120.107,10.0.102.5,10.0.103.8,60498,5001,TCP,0,131,3a032a89,2026-04-11T17:03:01.106661,50,120,4.906,50.5,2.5029e-05,3.714,5632.0,small
120.811,10.0.103.7,224.0.0.1,0,0,OTHER,0,5,e018ff0c,2026-04-11T17:03:01.811369,50,120,4.936,53.98,2.6213e-05,,,
120.863,10.0.107.16,10.0.102.6,61852,5001,TCP,1,130,3c43c95e,2026-04-11T17:03:01.862838,50,120,4.997,54.23,2.6981e-05,13.27,725750.0,medium
121.374,10.0.100.2,10.0.104.10,64927,5002,TCP,1,143,90a0fc3b,2026-04-11T17:03:02.373687,50,121,5.132,56.86,2.6451e-05,1.874,7982.0,small
121.413,10.0.106.14,224.0.0.1,0,0,OTHER,0,7,7b39a362,2026-04-11T17:03:02.412875,50,121,5.027,57.05,2.5069e-05,,,
121.422,10.0.101.4,10.0.106.13,49737,5002,TCP,0,135,ea52d5fb,2026-04-11T17:03:02.422390,50,121,5.027,57.1,2.3684e-05,41.225,54565159.0,large
121.593,10.0.107.15,10.0.102.5,55711,5001,TCP,0,120,0574fcf5,2026-04-11T17:03:02.592692,50,121,5.136,57.97,2.5159e-05,1.561,6647.0,small
121.867,10.0.104.10,10.0.107.16,55134,5002,TCP,0,132,3220ea75,2026-04-11T17:03:02.867451,50,121,4.885,59.32,2.6581e-05,1.562,2569.0,small
121.882,10.0.107.16,10.0.102.6,61852,5001,TCP,0,121,3c43c95e,2026-04-11T17:03:02.881906,50,121,4.976,59.39,2.5768e-05,10.908,725750.0,medium
121.951,10.0.102.6,224.0.0.1,0,0,OTHER,0,6,5282c541,2026-04-11T17:03:02.951249,50,121,5.221,59.75,2.7972e-05,,,
122.057,10.0.105.11,224.0.0.1,0,0,OTHER,0,5,33a435ee,2026-04-11T17:03:03.057380,50,122,4.959,60.28,2.4385e-05,,,
122.114,10.0.100.1,10.0.103.8,62002,5001,TCP,1,125,4d5a6535,2026-04-11T17:03:03.114412,50,122,5.039,60.56,2.6375e-05,2.433,6144.0,small
122.262,10.0.102.6,10.0.101.3,57244,5001,TCP,1,129,e4a8ef85,2026-04-11T17:03:03.262319,50,122,5.142,61.33,2.5741e-05,3.553,5417.0,small
122.273,10.0.103.7,10.0.101.3,52268,5002,TCP,0,119,bf9da9e9,2026-04-11T17:03:03.273325,50,122,5.143,61.38,2.4994e-05,8.969,1134223.0,medium
122.278,10.0.100.2,10.0.104.10,64927,5002,TCP,0,122,90a0fc3b,2026-04-11T17:03:03.277657,50,122,5.017,61.4,2.7018e-05,2.353,7982.0,small
122.282,10.0.100.2,10.0.104.10,64927,5002,TCP,1,143,90a0fc3b,2026-04-11T17:03:03.281641,50,122,5.132,61.42,2.6527e-05,4.099,7982.0,small
122.435,10.0.104.10,10.0.103.7,60469,5002,TCP,0,128,696bfda7,2026-04-11T17:03:03.434881,50,122,5.191,62.22,2.5465e-05,31.484,13555583.0,large
122.507,10.0.102.5,10.0.104.10,53948,5002,TCP,1,120,34082cb8,2026-04-11T17:03:03.506904,50,122,4.997,62.58,2.5796e-05,2.151,13331.0,small
122.543,10.0.103.7,10.0.103.8,55121,5002,TCP,0,128,1ae17722,2026-04-11T17:03:03.543001,50,122,5.038,62.76,2.7254e-05,1.89,27622.0,small
123.008,10.0.102.6,10.0.103.7,54327,5001,TCP,0,135,9e2dc308,2026-04-11T17:03:04.008146,50,123,5.204,65.18,2.7772e-05,2.313,3458.0,small
123.762,10.0.104.10,10.0.107.16,55134,5002,TCP,4,136,3220ea75,2026-04-11T17:03:04.762013,50,123,5.029,68.97,2.5516e-05,2.377,2569.0,small
123.951,10.0.102.6,10.0.103.7,54327,5001,TCP,0,148,9e2dc308,2026-04-11T17:03:04.950686,50,123,5.033,69.92,2.4868e-05,3.045,3458.0,small
123.957,10.0.100.1,10.0.103.8,62002,5001,TCP,0,128,4d5a6535,2026-04-11T17:03:04.956806,50,123,5.078,69.95,2.5089e-05,2.149,6144.0,small
123.974,10.0.105.12,10.0.102.6,50693,5002,TCP,0,123,8c37f692,2026-04-11T17:03:04.974311,50,123,4.836,70.04,2.6076e-05,2.469,9040.0,small
124.961,10.0.100.1,224.0.0.1,0,0,OTHER,0,6,b5bfd26b,2026-04-11T17:03:05.961171,50,124,5.072,75.04,2.5901e-05,,,
125.268,10.0.107.16,10.0.100.2,58149,5001,TCP,0,128,d512258f,2026-04-11T17:03:06.268287,50,125,4.877,76.54,2.6287e-05,1.301,10949.0,small
125.925,10.0.104.9,224.0.0.1,0,0,OTHER,0,5,0f24eb4f,2026-04-11T17:03:06.924502,50,125,4.901,79.76,2.67e-05,,,
125.932,10.0.107.15,224.0.0.1,0,0,OTHER,0,6,bf41fc47,2026-04-11T17:03:06.932014,50,125,4.824,79.79,2.7523e-05,,,
126.014,10.0.103.7,10.0.101.3,52268,5002,TCP,0,131,bf9da9e9,2026-04-11T17:03:07.014211,50,126,5.178,80.22,2.6121e-05,8.083,1134223.0,medium
126.032,10.0.105.12,10.0.103.8,58519,5001,TCP,1,141,d66367c1,2026-04-11T17:03:07.032256,50,126,5.125,80.31,2.7268e-05,4.353,10154.0,small
126.037,10.0.101.4,10.0.103.8,60345,5003,TCP,0,127,1af8fb2b,2026-04-11T17:03:07.037154,50,126,5.202,80.34,2.5529e-05,2.393,11774.0,small
126.073,10.0.107.15,10.0.102.5,55711,5001,TCP,0,112,0574fcf5,2026-04-11T17:03:07.073275,50,126,4.953,80.52,2.6036e-05,2.173,6647.0,small
126.281,10.0.107.16,10.0.106.14,56413,5002,TCP,0,133,297aab7d,2026-04-11T17:03:07.281350,50,126,4.931,81.54,2.6341e-05,2.642,25479.0,small
126.407,10.0.101.4,10.0.106.13,49737,5002,TCP,0,145,ea52d5fb,2026-04-11T17:03:07.406614,50,126,5.175,82.19,2.55e-05,40.564,54565159.0,large
126.6,10.0.105.12,10.0.102.5,58621,5002,TCP,0,124,f8ce95da,2026-04-11T17:03:07.599549,50,126,5.112,83.18,2.6164e-05,2.813,5729.0,small
126.605,10.0.107.16,10.0.102.6,61852,5001,TCP,0,125,3c43c95e,2026-04-11T17:03:07.605258,50,126,4.949,83.21,2.5571e-05,15.971,725750.0,medium
126.607,10.0.105.12,10.0.103.8,58519,5001,TCP,0,99,d66367c1,2026-04-11T17:03:07.606562,50,126,4.832,83.21,2.5156e-05,1.713,10154.0,small
126.61,10.0.105.12,224.0.0.1,0,0,OTHER,0,4,059ac9ec,2026-04-11T17:03:07.610491,50,126,5.095,83.23,2.564e-05,,,
126.622,10.0.100.1,10.0.103.8,62002,5001,TCP,1,129,4d5a6535,2026-04-11T17:03:07.621870,50,126,5.222,83.29,2.5373e-05,3.353,6144.0,small
126.624,10.0.105.12,10.0.100.1,52910,5002,TCP,0,125,f74ca6d2,2026-04-11T17:03:07.623793,50,126,5.237,83.3,2.4956e-05,3.03,7817.0,small
126.773,10.0.104.9,224.0.0.1,0,0,OTHER,0,5,0f24eb4f,2026-04-11T17:03:07.773470,50,126,4.737,84.01,2.5391e-05,,,
126.82,10.0.104.9,224.0.0.1,0,0,OTHER,0,6,0f24eb4f,2026-04-11T17:03:07.820037,50,126,5.014,84.24,2.5773e-05,,,
126.966,10.0.102.5,224.0.0.1,0,0,OTHER,1,7,19b19002,2026-04-11T17:03:07.966329,50,126,4.968,84.97,2.6591e-05,,,
127.073,10.0.105.12,10.0.100.1,52910,5002,TCP,1,131,f74ca6d2,2026-04-11T17:03:08.072890,50,127,4.993,85.5,2.5892e-05,2.319,7817.0,small
127.075,10.0.100.1,10.0.103.8,62002,5001,TCP,1,111,4d5a6535,2026-04-11T17:03:08.075171,50,127,5.261,85.51,2.4902e-05,1.866,6144.0,small
127.134,10.0.105.12,10.0.102.6,50693,5002,TCP,0,139,8c37f692,2026-04-11T17:03:08.133870,50,127,5.109,85.81,2.6951e-05,2.718,9040.0,small
