timestamp_s,src_ip,dst_ip,src_port,dst_port,protocol,queue_depth_bytes,tx_link_util_0_255,flow_hash,datetime_iso,load_percent,time_sec,probes_per_sec,total_probes,overhead,fct_ms,flow_size_bytes,flow_type
92.883,10.0.105.12,224.0.0.1,0,0,OTHER,1,6,059ac9ec,2026-04-11T17:02:33.883,30,92,1.84,73.13,0.0000102,,,
93.131,10.0.107.15,224.0.0.1,0,0,OTHER,2,5,bf41fc47,2026-04-11T17:02:34.131,30,93,1.972,73.65,0.000010253,,,
93.766,10.0.100.1,10.0.104.9,56197,5001,TCP,18,72,be31d180,2026-04-11T17:02:34.766,30,93,1.807,74.1,0.000010324,2.182,17465,small
93.875,10.0.103.8,10.0.103.7,53791,8080,TCP,8,79,1e377984,2026-04-11T17:02:34.875,30,93,1.939,74.63,0.000010348,2.438,12009,small
93.943,10.0.103.7,10.0.106.14,49353,5001,TCP,5,71,f65dfd72,2026-04-11T17:02:34.943,30,93,1.994,75.19,0.000009328,3.258,4804,small
94.551,10.0.104.10,10.0.103.7,58533,5002,TCP,10,91,11c7ee78,2026-04-11T17:02:35.551,30,94,1.996,75.74,0.000010316,3.003,32811,small
94.771,10.0.100.1,10.0.104.10,60552,8443,TCP,26,75,1967ea51,2026-04-11T17:02:35.771,30,94,1.939,76.29,0.000010093,8.801,8116110,large
94.804,10.0.100.1,10.0.103.8,57689,8080,TCP,9,66,7.54E+041,2026-04-11T17:02:35.804,30,94,1.861,76.78,0.000009549,2.812,7665,small
95.062,10.0.100.2,10.0.102.5,63713,5001,TCP,1,66,e783c0d8,2026-04-11T17:02:36.062,30,95,1.951,77.29,0.000009657,10.619,7542566,large
95.398,10.0.104.9,224.0.0.1,0,0,OTHER,0,6,0f24eb4f,2026-04-11T17:02:36.398,30,95,2.002,77.83,0.000010198,,,
95.652,10.0.102.6,10.0.106.14,58592,5003,TCP,11,68,77c0e13a,2026-04-11T17:02:36.652,30,95,1.934,78.32,0.000009814,2.518,7192,small
95.823,10.0.100.1,10.0.104.9,61919,5001,TCP,10,69,0c02d97c,2026-04-11T17:02:36.823,30,95,1.869,78.84,0.000009845,3.065,2624,small
96.162,10.0.101.3,10.0.107.15,60719,8080,TCP,24,73,dd6fab26,2026-04-11T17:02:37.162,30,96,1.972,79.35,0.000010211,2.813,4364,small
96.291,10.0.101.3,10.0.100.1,63130,8080,TCP,9,82,67653ff1,2026-04-11T17:02:37.291,30,96,1.925,79.86,0.000010088,3.469,6541,small
96.68,10.0.106.14,224.0.0.1,0,0,OTHER,1,3,7b39a362,2026-04-11T17:02:37.680,30,96,1.945,80.33,0.000009223,,,
96.843,10.0.104.9,10.0.105.11,51581,8443,TCP,1,77,50c1006f,2026-04-11T17:02:37.843,30,96,1.897,80.82,0.000009671,7.539,20860089,large
97.18,10.0.101.3,224.0.0.1,0,0,OTHER,2,4,e64c1c74,2026-04-11T17:02:38.180,30,97,1.968,81.37,0.000009616,,,
97.508,10.0.100.1,10.0.105.12,60612,5003,TCP,14,72,85b9f791,2026-04-11T17:02:38.508,30,97,1.868,81.85,0.000009847,5.267,386070,medium
97.577,10.0.104.9,224.0.0.1,0,0,OTHER,2,6,0f24eb4f,2026-04-11T17:02:38.577,30,97,1.889,82.35,0.00001017,,,
98.115,10.0.105.12,10.0.106.14,52320,5001,TCP,8,75,0a678d9a,2026-04-11T17:02:39.115,30,98,1.896,82.89,0.000009228,1.726,1832,small
98.163,10.0.107.16,10.0.107.15,61543,8080,TCP,9,78,db3e8f83,2026-04-11T17:02:39.163,30,98,1.883,83.4,0.000010062,4.599,475293,medium
98.289,10.0.101.4,10.0.103.8,59920,8080,TCP,2,73,3aa001d8,2026-04-11T17:02:39.289,30,98,1.938,83.92,0.000009661,1.917,11358,small
98.806,10.0.107.15,10.0.101.4,49228,8443,TCP,11,64,fc2bf934,2026-04-11T17:02:39.806,30,98,1.886,84.39,0.000009766,2.186,1957,small
98.857,10.0.105.12,224.0.0.1,0,0,OTHER,1,4,059ac9ec,2026-04-11T17:02:39.857,30,98,1.943,84.93,0.000010053,,,
99.591,10.0.102.5,10.0.103.7,63480,8080,TCP,4,86,cd3e1045,2026-04-11T17:02:40.591,30,99,1.902,85.46,0.000010169,10.45,7743249,large
99.84,10.0.107.16,10.0.103.7,54701,5001,TCP,27,70,b578a78c,2026-04-11T17:02:40.840,30,99,1.958,86.01,0.000010222,3.21,8595,small
99.878,10.0.104.10,10.0.103.7,59026,5003,TCP,6,68,cd3a4d76,2026-04-11T17:02:40.878,30,99,1.912,86.49,0.000009897,2.605,366570,medium
100.042,10.0.105.12,224.0.0.1,0,0,OTHER,1,3,059ac9ec,2026-04-11T17:02:41.041,30,100,1.924,87.02,0.000010337,,,
100.302,10.0.106.13,10.0.102.5,61239,5003,TCP,13,82,e077d5bb,2026-04-11T17:02:41.302,30,100,1.868,87.53,0.00000997,9.649,9437106,large
100.626,10.0.102.6,10.0.107.15,53456,5001,TCP,6,74,7beb5503,2026-04-11T17:02:41.626,30,100,1.863,88.01,0.000009554,4.767,440365,medium
101.009,10.0.104.9,10.0.100.2,52919,5001,TCP,9,72,3634b175,2026-04-11T17:02:42.009,30,101,1.879,88.54,0.000009433,11.5,9606289,large
101.228,10.0.100.1,10.0.106.14,64991,5003,TCP,11,78,0311a3ce,2026-04-11T17:02:42.228,30,101,1.951,89.02,0.000009403,2.078,98304,small
101.235,10.0.102.6,224.0.0.1,0,0,OTHER,1,4,5282c541,2026-04-11T17:02:42.235,30,101,1.946,89.57,0.000009374,,,
101.57,10.0.106.13,10.0.105.11,63878,8443,TCP,2,63,0bb8b524,2026-04-11T17:02:42.570,30,101,2.01,90.07,0.000009826,4.189,639407,medium
101.864,10.0.100.1,10.0.101.4,54862,5003,TCP,6,81,a721b76d,2026-04-11T17:02:42.864,30,101,1.907,90.59,0.000010172,5.086,422300,medium
102.254,10.0.103.8,10.0.104.10,60253,5002,TCP,8,76,231e0c0e,2026-04-11T17:02:43.254,30,102,1.846,91.1,0.000010217,3.016,2335,small
102.377,10.0.100.2,10.0.107.15,63892,8443,TCP,5,76,64b156b8,2026-04-11T17:02:43.377,30,102,1.819,91.61,0.000009951,3.064,1444,small
102.898,10.0.104.10,10.0.107.15,62684,8080,TCP,2,72,d8dca791,2026-04-11T17:02:43.898,30,102,1.823,92.06,0.000010048,3.939,5974,small
103.02,10.0.107.15,10.0.105.12,49300,8443,TCP,7,69,2a41c866,2026-04-11T17:02:44.020,30,103,1.869,92.54,0.000009812,3.358,201043,medium
103.345,10.0.102.6,10.0.103.7,62824,8080,TCP,5,58,8850cc0b,2026-04-11T17:02:44.345,30,103,1.961,93.04,0.000009555,2.868,4153,small
103.739,10.0.103.7,10.0.104.9,63587,8080,TCP,9,76,513e17cf,2026-04-11T17:02:44.739,30,103,1.903,93.52,0.000009833,3.672,7933,small
103.919,10.0.103.7,10.0.100.2,53206,8443,TCP,19,58,b699ef5c,2026-04-11T17:02:44.919,30,103,1.933,94.03,0.000010006,2.609,9512,small
104.144,10.0.101.4,224.0.0.1,0,0,OTHER,0,3,38dc0d27,2026-04-11T17:02:45.144,30,104,1.877,94.55,0.000009975,,,
104.61,10.0.104.9,10.0.100.1,49245,5001,TCP,13,76,13d50e62,2026-04-11T17:02:45.610,30,104,1.957,95.1,0.00000992,3.885,325855,medium
104.87,10.0.104.10,10.0.102.6,57288,5003,TCP,6,90,c4b65eb4,2026-04-11T17:02:45.870,30,104,1.811,95.57,0.000009671,5.669,219748,medium
104.876,10.0.102.5,10.0.104.10,64405,5003,TCP,12,60,d9213323,2026-04-11T17:02:45.876,30,104,1.892,96.08,0.000009326,2.638,9697,small
105.444,10.0.100.2,10.0.106.13,65427,8443,TCP,5,72,4e4fadaf,2026-04-11T17:02:46.444,30,105,1.923,96.62,0.000009717,7.124,7264301,large
105.464,10.0.107.15,10.0.106.14,57283,5003,TCP,6,70,7389d4dd,2026-04-11T17:02:46.464,30,105,1.921,97.1,0.000010073,4.379,8723,small
105.616,10.0.103.7,10.0.101.3,56406,8080,TCP,8,74,f8aa523d,2026-04-11T17:02:46.616,30,105,1.891,97.58,0.000009276,3.594,496726,medium
106.043,10.0.105.12,224.0.0.1,0,0,OTHER,0,6,059ac9ec,2026-04-11T17:02:47.043,30,106,1.855,98.08,0.000009668,,,
106.422,10.0.104.9,10.0.107.15,53782,5003,TCP,2,69,c7669996,2026-04-11T17:02:47.422,30,106,1.869,98.61,0.000010377,2.435,6198,small
106.508,10.0.100.2,10.0.102.6,52067,8080,TCP,14,79,37b7a707,2026-04-11T17:02:47.508,30,106,1.863,99.07,0.000009993,1.603,21924,small
106.554,10.0.101.4,10.0.102.6,52250,8443,TCP,6,62,fa9130fe,2026-04-11T17:02:47.554,30,106,1.894,99.6,0.000010284,2.381,38200,small
107.29,10.0.106.13,10.0.107.16,63529,8443,TCP,7,81,fd0c8d56,2026-04-11T17:02:48.290,30,107,1.985,100.16,0.000009566,1.946,16454,small
107.336,10.0.106.14,10.0.101.3,59456,5003,TCP,9,76,a71d5bf7,2026-04-11T17:02:48.336,30,107,1.912,100.7,0.000010323,3.819,7265,small
107.553,10.0.101.3,224.0.0.1,0,0,OTHER,1,2,e64c1c74,2026-04-11T17:02:48.553,30,107,1.946,101.24,0.00000956,,,
107.95,10.0.102.6,10.0.105.11,61192,5002,TCP,4,72,8e94cf0e,2026-04-11T17:02:48.950,30,107,1.933,101.72,0.000010202,2.168,5427,small
110.082,10.0.103.7,10.0.106.13,60583,5002,TCP,22,122,75479fdb,2026-04-11T17:02:51.082,50,110,2.857,0.69,0.000013828,7.248,330533,medium
110.54,10.0.105.12,10.0.100.2,59459,8080,TCP,11,126,9e556a56,2026-04-11T17:02:51.540,50,110,2.809,1.31,0.000013991,4.335,4633,small
110.579,10.0.104.9,10.0.105.11,63634,8080,TCP,13,139,185f3349,2026-04-11T17:02:51.579,50,110,2.782,1.95,0.000014292,5.56,9674,small
110.755,10.0.105.12,10.0.104.9,63304,8080,TCP,28,126,14e3f6af,2026-04-11T17:02:51.755,50,110,2.822,2.64,0.000013634,5.897,34505,small
111.001,10.0.101.4,224.0.0.1,0,0,OTHER,2,6,38dc0d27,2026-04-11T17:02:52.001,50,111,2.846,3.34,0.00001487,,,
111.325,10.0.100.1,10.0.106.13,54664,5001,TCP,58,135,40a5f91b,2026-04-11T17:02:52.325,50,111,2.647,4,0.000013777,2.63,11148,small
111.708,10.0.101.4,10.0.104.10,49988,5001,TCP,28,131,c08bde39,2026-04-11T17:02:52.708,50,111,2.851,4.66,0.000013943,4.748,4722,small
111.809,10.0.102.6,10.0.102.5,58785,5001,TCP,6,131,b04491b3,2026-04-11T17:02:52.809,50,111,2.755,5.34,0.000014671,6.894,4244,small
112.007,10.0.107.15,10.0.101.4,49971,8080,TCP,50,138,347c4ce7,2026-04-11T17:02:53.007,50,112,2.699,6.04,0.000014261,6.832,5516,small
112.205,10.0.102.5,10.0.101.3,61749,5003,TCP,2,133,8046eaf0,2026-04-11T17:02:53.205,50,112,2.691,6.71,0.000014893,21.645,14869639,large
112.542,10.0.103.8,10.0.106.14,50998,5002,TCP,12,135,446ac237,2026-04-11T17:02:53.542,50,112,2.785,7.41,0.000014582,5.471,2437,small
112.548,10.0.103.7,224.0.0.1,0,0,OTHER,1,8,e018ff0c,2026-04-11T17:02:53.548,50,112,2.792,8.13,0.00001378,,,
113.036,10.0.107.16,10.0.104.9,50692,5001,TCP,15,144,bfa869b5,2026-04-11T17:02:54.036,50,113,2.835,8.81,0.000013738,8.818,5311,small
113.195,10.0.104.10,10.0.107.15,50002,8080,TCP,18,118,e869c8ac,2026-04-11T17:02:54.195,50,113,2.852,9.53,0.000013482,3.359,3203,small
113.732,10.0.104.9,10.0.106.13,58218,5001,TCP,38,125,1a11696d,2026-04-11T17:02:54.732,50,113,2.821,10.23,0.000014058,3.072,5053,small
113.806,10.0.104.9,224.0.0.1,0,0,OTHER,1,11,0f24eb4f,2026-04-11T17:02:54.806,50,113,2.781,10.93,0.0000139,,,
114.02,10.0.107.15,224.0.0.1,0,0,OTHER,0,9,bf41fc47,2026-04-11T17:02:55.020,50,114,2.773,11.57,0.000014364,,,
114.064,10.0.107.16,10.0.102.6,49628,8080,TCP,27,122,6b0d6df8,2026-04-11T17:02:55.064,50,114,2.803,12.29,0.000014868,9.196,378565,medium
114.328,10.0.104.10,224.0.0.1,0,0,OTHER,0,8,06efb7ce,2026-04-11T17:02:55.328,50,114,2.814,12.99,0.000013381,,,
114.661,10.0.100.1,10.0.107.16,51041,8080,TCP,9,134,a4aa400e,2026-04-11T17:02:55.661,50,114,2.721,13.64,0.000014823,5.064,23004,small
115.296,10.0.103.7,224.0.0.1,0,0,OTHER,0,9,e018ff0c,2026-04-11T17:02:56.296,50,115,2.748,14.32,0.000013679,,,
115.316,10.0.104.9,224.0.0.1,0,0,OTHER,1,7,0f24eb4f,2026-04-11T17:02:56.316,50,115,2.791,15.03,0.000013433,,,
115.351,10.0.102.5,224.0.0.1,0,0,OTHER,0,7,19b19002,2026-04-11T17:02:56.351,50,115,2.753,15.66,0.000013928,,,
115.624,10.0.107.16,10.0.103.7,64537,8443,TCP,11,127,387cd66b,2026-04-11T17:02:56.624,50,115,2.846,16.37,0.000014644,8.052,38080,small
116.055,10.0.106.13,224.0.0.1,0,0,OTHER,0,9,31161442,2026-04-11T17:02:57.055,50,116,2.685,16.97,0.000014174,,,
116.069,10.0.105.11,224.0.0.1,0,0,OTHER,0,8,33a435ee,2026-04-11T17:02:57.069,50,116,2.792,17.65,0.000013948,,,
116.237,10.0.104.10,10.0.106.13,64445,5003,TCP,10,142,675a06ea,2026-04-11T17:02:57.237,50,116,2.804,18.31,0.000013923,6.555,13304,small
116.741,10.0.106.14,10.0.107.16,55851,5003,TCP,19,128,c89b7dc3,2026-04-11T17:02:57.741,50,116,2.785,18.99,0.000014169,4.169,9649,small
116.778,10.0.107.15,224.0.0.1,0,0,OTHER,0,7,bf41fc47,2026-04-11T17:02:57.778,50,116,2.813,19.65,0.000014051,,,
116.888,10.0.106.14,10.0.105.12,56368,5003,TCP,17,145,dfb1eb31,2026-04-11T17:02:57.888,50,116,2.805,20.38,0.000014871,9.585,286920,medium
117.206,10.0.105.12,10.0.100.1,55121,5001,TCP,19,120,984b0ecd,2026-04-11T17:02:58.206,50,117,2.831,21.02,0.000013883,7.748,103848,medium
117.684,10.0.107.15,10.0.102.5,55263,5001,TCP,39,132,2fba2b09,2026-04-11T17:02:58.684,50,117,2.773,21.64,0.000014433,7.151,1084924,medium
117.771,10.0.105.11,10.0.107.16,61379,5001,TCP,54,128,e80dc1d2,2026-04-11T17:02:58.771,50,117,2.805,22.34,0.000014403,3.708,2262,small
117.92,10.0.107.16,10.0.104.10,63029,8443,TCP,30,125,46951870,2026-04-11T17:02:58.920,50,117,2.78,22.97,0.000014507,4.532,3686,small
118.325,10.0.103.8,10.0.106.14,59749,5001,TCP,12,113,e3d359b2,2026-04-11T17:02:59.325,50,118,2.77,23.63,0.000014566,7.727,275343,medium
118.785,10.0.104.10,224.0.0.1,0,0,OTHER,1,11,06efb7ce,2026-04-11T17:02:59.785,50,118,2.859,24.28,0.000013706,,,
118.937,10.0.107.15,224.0.0.1,0,0,OTHER,1,10,bf41fc47,2026-04-11T17:02:59.937,50,118,2.769,24.93,0.000013968,,,
119.146,10.0.107.16,224.0.0.1,0,0,OTHER,0,12,a5246343,2026-04-11T17:03:00.146,50,119,2.767,25.58,0.000013749,,,
119.319,10.0.102.5,10.0.101.4,61635,8080,TCP,4,111,533eb64f,2026-04-11T17:03:00.319,50,119,2.814,26.22,0.000014174,4.908,10370,small
119.469,10.0.105.11,10.0.107.16,58582,5002,TCP,27,124,20c4ce8f,2026-04-11T17:03:00.469,50,119,2.769,26.9,0.000014295,7.727,309935,medium
119.754,10.0.105.11,10.0.104.10,60469,5001,TCP,24,104,80ec43ca,2026-04-11T17:03:00.754,50,119,2.775,27.61,0.000015016,4.791,2592,small
119.908,10.0.103.8,10.0.107.16,49902,8080,TCP,3,129,ddfff4ba,2026-04-11T17:03:00.908,50,119,2.67,28.24,0.000013426,6.547,25297,small
120.002,10.0.102.6,10.0.101.3,56650,5001,TCP,22,117,e6a2a022,2026-04-11T17:03:01.002,50,120,2.753,28.86,0.000013976,9.158,288534,medium
120.478,10.0.105.11,10.0.104.9,58328,5002,TCP,14,125,656d4b88,2026-04-11T17:03:01.478,50,120,2.702,29.52,0.000014725,4.26,13570,small
120.866,10.0.104.10,10.0.107.15,55345,5002,TCP,15,125,a1c71c82,2026-04-11T17:03:01.866,50,120,2.777,30.23,0.000014509,3.281,24057,small
120.913,10.0.106.14,224.0.0.1,0,0,OTHER,0,10,7b39a362,2026-04-11T17:03:01.913,50,120,2.756,30.92,0.000014001,,,
121.276,10.0.104.10,224.0.0.1,0,0,OTHER,0,10,06efb7ce,2026-04-11T17:03:02.276,50,121,2.788,31.54,0.000014585,,,
121.471,10.0.105.11,10.0.100.1,65282,8443,TCP,12,124,40188161,2026-04-11T17:03:02.471,50,121,2.766,32.19,0.000013569,4.065,2413,small
121.668,10.0.100.2,10.0.104.10,57057,8443,TCP,18,120,1ff61cdd,2026-04-11T17:03:02.668,50,121,2.737,32.83,0.000013954,7.427,455562,medium
121.753,10.0.107.15,10.0.105.12,59268,5001,TCP,19,122,41f8dc93,2026-04-11T17:03:02.753,50,121,2.763,33.49,0.00001496,4.547,16068,small
121.949,10.0.100.2,10.0.105.11,57827,8080,TCP,159,122,ba9cbd44,2026-04-11T17:03:02.949,50,121,2.708,34.13,0.000014891,13.83,10783434,large
122.67,10.0.104.10,10.0.106.13,51432,8443,TCP,24,133,66a276dc,2026-04-11T17:03:03.670,50,122,2.698,34.73,0.000013605,6.008,7540,small
122.698,10.0.101.4,224.0.0.1,0,0,OTHER,1,10,38dc0d27,2026-04-11T17:03:03.698,50,122,2.818,35.43,0.000014326,,,
122.706,10.0.102.5,224.0.0.1,0,0,OTHER,1,10,19b19002,2026-04-11T17:03:03.706,50,122,2.761,36.1,0.000014897,,,
123.021,10.0.105.12,224.0.0.1,0,0,OTHER,0,9,059ac9ec,2026-04-11T17:03:04.021,50,123,2.834,36.81,0.000013813,,,
123.292,10.0.104.10,10.0.104.9,65011,5001,TCP,26,135,383437eb,2026-04-11T17:03:04.292,50,123,2.773,37.48,0.000013539,4.113,15667,small
123.723,10.0.100.1,10.0.105.11,59606,5002,TCP,4,139,b537eb7b,2026-04-11T17:03:04.723,50,123,2.732,38.17,0.000014906,14.123,7492217,large
124.033,10.0.102.6,10.0.104.9,63096,5002,TCP,12,104,05204c38,2026-04-11T17:03:05.033,50,124,2.791,38.88,0.000014337,4.081,42526,small
124.057,10.0.104.9,224.0.0.1,0,0,OTHER,0,6,0f24eb4f,2026-04-11T17:03:05.057,50,124,2.689,39.55,0.000014473,,,
124.065,10.0.103.8,10.0.101.3,60618,8443,TCP,16,131,0bbcdb41,2026-04-11T17:03:05.065,50,124,2.88,40.26,0.000014779,9.132,357517,medium
124.466,10.0.102.5,224.0.0.1,0,0,OTHER,1,6,19b19002,2026-04-11T17:03:05.466,50,124,2.745,40.91,0.000013434,,,
124.801,10.0.102.6,10.0.100.2,49942,5002,TCP,158,141,524f0750,2026-04-11T17:03:05.801,50,124,2.8,41.63,0.000013615,4.734,8606,small
124.902,10.0.102.5,10.0.101.3,55984,8443,TCP,10,124,d099d783,2026-04-11T17:03:05.902,50,124,2.739,42.24,0.000014421,6.228,594959,medium
125.355,10.0.105.12,10.0.100.1,62366,5003,TCP,12,129,6344cce0,2026-04-11T17:03:06.355,50,125,2.799,42.89,0.000015013,7.871,1139438,medium
125.659,10.0.102.5,10.0.103.8,62608,5003,TCP,17,125,614a5b55,2026-04-11T17:03:06.659,50,125,2.754,43.53,0.000014674,22.444,3218584,large
125.969,10.0.100.2,224.0.0.1,0,0,OTHER,0,7,727e1632,2026-04-11T17:03:06.969,50,125,2.775,44.15,0.000014964,,,
126.113,10.0.105.11,10.0.103.8,49433,5003,TCP,18,122,105a088a,2026-04-11T17:03:07.113,50,126,2.72,44.76,0.000014085,4.662,5371,small
126.314,10.0.107.15,10.0.102.5,49683,8443,TCP,22,116,11139aac,2026-04-11T17:03:07.314,50,126,2.791,45.41,0.000013612,4.524,17368,small
126.444,10.0.100.2,10.0.105.11,57183,5003,TCP,8,116,619b34c4,2026-04-11T17:03:07.444,50,126,2.75,46.05,0.000014689,5.556,13330,small
126.879,10.0.102.6,224.0.0.1,0,0,OTHER,1,8,5282c541,2026-04-11T17:03:07.879,50,126,2.749,46.66,0.000014228,,,
126.935,10.0.105.11,10.0.101.4,51407,5003,TCP,48,110,6bac3bea,2026-04-11T17:03:07.935,50,126,2.844,47.31,0.00001442,6.138,4085,small
127.174,10.0.106.13,10.0.103.8,62377,5002,TCP,22,127,f70f939a,2026-04-11T17:03:08.174,50,127,2.922,48,0.000013842,6.546,610473,medium
127.249,10.0.104.9,10.0.105.12,59996,5002,TCP,7,136,c3e46193,2026-04-11T17:03:08.249,50,127,2.762,48.68,0.000013471,4.303,5123,small
127.766,10.0.106.13,10.0.100.2,56534,8080,TCP,32,128,446becd6,2026-04-11T17:03:08.766,50,127,2.74,49.36,0.000014858,3.533,19249,small
127.823,10.0.101.4,10.0.104.9,49835,5003,TCP,68,112,5ee06b51,2026-04-11T17:03:08.823,50,127,2.831,50.06,0.000014415,7.856,1016784,medium
127.997,10.0.102.6,10.0.105.11,62783,8080,TCP,44,152,1f98e247,2026-04-11T17:03:08.997,50,127,2.669,50.71,0.000014899,4.416,37418,small
128.468,10.0.101.4,224.0.0.1,0,0,OTHER,0,9,38dc0d27,2026-04-11T17:03:09.468,50,128,2.788,51.42,0.000014442,,,
128.51,10.0.107.16,224.0.0.1,0,0,OTHER,0,10,a5246343,2026-04-11T17:03:09.510,50,128,2.794,52.05,0.000014626,,,
128.954,10.0.100.1,10.0.102.5,60709,5003,TCP,32,119,84b40342,2026-04-11T17:03:09.954,50,128,2.844,52.75,0.000014086,20.211,24095770,large
129.024,10.0.105.11,224.0.0.1,0,0,OTHER,0,9,33a435ee,2026-04-11T17:03:10.024,50,129,2.909,53.41,0.000014005,,,
129.3,10.0.100.1,10.0.103.7,56756,8080,TCP,99,146,d210ec63,2026-04-11T17:03:10.300,50,129,2.831,54.14,0.000014087,5.985,2280,small
129.459,10.0.106.14,10.0.102.5,53525,8443,TCP,24,126,e20ef493,2026-04-11T17:03:10.459,50,129,2.741,54.75,0.000015033,2.696,16832,small
130.02,10.0.101.4,10.0.106.14,49212,8080,TCP,13,146,666ca31f,2026-04-11T17:03:11.020,50,130,2.78,55.39,0.000013791,10.654,5528,small
130.073,10.0.105.11,10.0.102.5,63895,5003,TCP,23,128,cda638ef,2026-04-11T17:03:11.073,50,130,2.861,56.1,0.000014578,6.253,524410,medium
130.462,10.0.105.11,10.0.104.9,52515,8443,TCP,29,119,2e42f375,2026-04-11T17:03:11.462,50,130,2.733,56.73,0.000014407,6.947,760,small
130.563,10.0.105.12,10.0.106.13,52847,5002,TCP,37,115,aaddf1be,2026-04-11T17:03:11.563,50,130,2.822,57.41,0.000014553,4.356,25444,small
130.772,10.0.103.7,224.0.0.1,0,0,OTHER,1,8,e018ff0c,2026-04-11T17:03:11.772,50,130,2.722,58.03,0.000013413,,,
130.865,10.0.104.9,224.0.0.1,0,0,OTHER,1,8,0f24eb4f,2026-04-11T17:03:11.865,50,130,2.75,58.66,0.000013977,,,
131.035,10.0.106.13,10.0.105.11,51316,8080,TCP,49,128,477c81e0,2026-04-11T17:03:12.035,50,131,2.837,59.34,0.000014533,4.425,21083,small
131.523,10.0.106.13,10.0.101.3,52939,5002,TCP,5,120,c19886ec,2026-04-11T17:03:12.523,50,131,2.738,60.04,0.000014948,4.513,3677,small
131.846,10.0.105.11,10.0.102.5,53328,5001,TCP,255,140,db2c917a,2026-04-11T17:03:12.846,50,131,2.779,60.71,0.000014494,7.676,19131,small
131.993,10.0.101.4,10.0.102.6,50952,8443,TCP,12,135,2b8abec1,2026-04-11T17:03:12.993,50,131,2.814,61.39,0.000013904,3.919,17819,small
132.189,10.0.102.6,10.0.107.16,60740,5003,TCP,46,141,c0bc1abf,2026-04-11T17:03:13.189,50,132,2.759,62.09,0.0000147,6.593,49411,small
132.244,10.0.106.14,224.0.0.1,0,0,OTHER,2,7,7b39a362,2026-04-11T17:03:13.244,50,132,2.756,62.72,0.000014174,,,
132.528,10.0.105.11,10.0.106.14,50100,5001,TCP,64,96,cc80cafe,2026-04-11T17:03:13.528,50,132,2.869,63.45,0.000014669,6.944,861577,medium
133.051,10.0.106.13,10.0.101.4,61940,8080,TCP,25,127,44816652,2026-04-11T17:03:14.051,50,133,2.82,64.14,0.000013793,20.032,7551890,large
133.195,10.0.104.10,10.0.101.3,57041,5001,TCP,47,116,d10d5cca,2026-04-11T17:03:14.195,50,133,2.763,64.78,0.000013798,10.923,1314149,medium
133.293,10.0.103.8,10.0.102.6,61390,8443,TCP,40,133,cc6333df,2026-04-11T17:03:14.293,50,133,2.686,65.42,0.00001382,5.099,628627,medium
133.749,10.0.102.6,10.0.104.10,52596,5002,TCP,16,139,0fd7a3c6,2026-04-11T17:03:14.749,50,133,2.688,66.09,0.000013417,2.759,5945,small
133.836,10.0.101.3,10.0.100.1,62240,8443,TCP,44,126,256ea540,2026-04-11T17:03:14.836,50,133,2.727,66.71,0.000014274,5.055,1991,small
134.217,10.0.104.10,10.0.100.2,53045,8443,TCP,29,113,c4e0dc20,2026-04-11T17:03:15.217,50,134,2.811,67.39,0.000013847,5.347,626916,medium
134.263,10.0.106.13,10.0.102.5,50079,5002,TCP,7,125,6bf8ce02,2026-04-11T17:03:15.263,50,134,2.727,68.06,0.00001338,11.077,639493,medium
134.434,10.0.105.11,224.0.0.1,0,0,OTHER,1,9,33a435ee,2026-04-11T17:03:15.434,50,134,2.725,68.76,0.000013699,,,
134.858,10.0.102.5,224.0.0.1,0,0,OTHER,0,7,19b19002,2026-04-11T17:03:15.858,50,134,2.796,69.38,0.000013534,,,
135.062,10.0.101.3,224.0.0.1,0,0,OTHER,0,6,e64c1c74,2026-04-11T17:03:16.062,50,135,2.799,70,0.000014135,,,
135.171,10.0.105.11,10.0.100.1,54434,5002,TCP,42,124,9fa9ce3d,2026-04-11T17:03:16.171,50,135,2.749,70.67,0.000013386,5.666,41543,small
135.675,10.0.105.11,10.0.101.3,64045,5003,TCP,131,126,5c6db006,2026-04-11T17:03:16.675,50,135,2.777,71.3,0.000014458,6.984,538355,medium
135.901,10.0.103.8,224.0.0.1,0,0,OTHER,2,9,f4c14cd2,2026-04-11T17:03:16.901,50,135,2.817,71.97,0.000014959,,,
135.956,10.0.103.7,10.0.106.13,63896,5003,TCP,14,112,42dc882a,2026-04-11T17:03:16.956,50,135,2.812,72.62,0.000013857,26.476,37974106,large
136.154,10.0.105.11,10.0.104.10,59040,8443,TCP,111,121,5c339a7b,2026-04-11T17:03:17.154,50,136,2.862,73.29,0.000014942,5.759,7369,small
136.565,10.0.106.14,10.0.102.5,65450,8080,TCP,7,134,c7b6eab5,2026-04-11T17:03:17.565,50,136,2.791,73.95,0.000013895,8.814,684089,medium
136.583,10.0.106.13,10.0.101.3,64747,5001,TCP,13,132,28883cd1,2026-04-11T17:03:17.583,50,136,2.799,74.67,0.000014894,8.357,8652,small
136.89,10.0.105.12,10.0.100.1,53479,5002,TCP,27,132,66bedcd9,2026-04-11T17:03:17.890,50,136,2.759,75.28,0.000014891,7.735,4204,small
137.444,10.0.107.15,10.0.106.13,57892,5001,TCP,75,128,199a376c,2026-04-11T17:03:18.444,50,137,2.812,75.98,0.000014503,4.402,6748,small
